Review,Rating,Date
"Ngga bisa registrasi, tolong diperbaiki bug nya. Sekelas aplikasi pemerintah aja kek gini ya allah. Selain aplikasinya jelek, pelayanan pembuatan pasport saya juga dipersulit, segala diremehin traveling kemana aja emang udahan, ke pulau, ketawa ngeledek gitu orangnya, dipikir gua boong apa ya, indo banyak pulau ya taii, lu pikir gua ke pulau kapuk, bikin pasport buat ke SG ke konser SUGA dipersulittt, jadi pasportnya kagak, yg gua dapet cuma sakit hati, udah capek2 panas2an jalan kaki kesitu",1,2023-04-06 15:46:29
Aplikasi bukannya membantu malah bikin stressss,1,2023-04-06 14:23:49
"Sangat tidak membantu, untuk mbak dan mas yang jaga formulir, tolong ya, kalian itu pelayanan, harusnya lebih ramah dan membantu bukan malah mempersulit dan main hp aja, emang kalian dibayar buat main hp. Tugas kalian tuh pelayanan, membantu, mengarahkan, tolong diingat",1,2023-04-06 11:43:13
Sering error timeout padahal signal bagus dan jaringanpun bagus,1,2023-04-06 06:44:52
Oke banget keng ribet,5,2023-04-06 06:21:56
tottemo fuben desu,1,2023-04-06 06:18:30
"Tanggal selalu penuh, fasilitas pemerintah gitu amat ya.. sengaja kah?",1,2023-04-06 05:59:01
Saya dikasih kode billing. Untuk pembayaran nya melalui apa ya? Atau harus ke kantor imigrasi untuk bayar langsung? Terima kasih,5,2023-04-06 04:01:39
"Tolong aplikasinya diperbaiki, servernya eror terus",1,2023-04-06 03:59:18
Error terus,1,2023-04-06 02:56:05
ERROR TERUS,1,2023-04-06 02:50:47
Lemot,1,2023-04-06 01:44:38
"Kalo lu pada ngarep bakal di urus online nope , offline aja sulit",1,2023-04-06 01:13:04
terlalu sering eror memaksa orang pakai calo kayanya ini aplikasi,1,2023-04-06 00:10:41
"Mohon untuk memperbarui aplikasi nya, saya sudah mencoba untuk daftar pengguna baru puluhan kali tetapi tidak bisa",1,2023-04-05 23:56:36
Selalu request time out. Tolong dibenahi lagi kualitas aplikasi pemerintah.,1,2023-04-05 23:50:16
Masih bagus aplikasi yg lama... Aplikasi yang baru ini lemot.. mau edit aja gak bisa bisa diklik.. musti reset dan logout berulang kali baru bisa.. mhn bisa diperbaiki untuk kemudahan pelayanan...,3,2023-04-05 23:30:50
Waktu masuk aplikasi ssh minta email tetapi tdk bisa masuk,5,2023-04-05 20:39:17
"Ini gimana ya app nya?!, error terus!, serba susah jadinya, dipake error ,nggak dipake daftar harus online..,",2,2023-04-05 16:04:43
Aplikasi erorr teruss,1,2023-04-05 15:47:22
"Aduh ini gimana eror Mulu yaa, g bisa klik jadwal nya",5,2023-04-05 15:38:16
Gak bisa diapa apain. Error terus,1,2023-04-05 15:02:38
Menurut saya aplikasi ini lebih mempersulit daripada mempermudah karena lebih sering error,1,2023-04-05 12:15:09
Request timeout terus,2,2023-04-05 12:06:51
"Aplikasi bikin darah tinggi,bukan mempermudah hidup rakyat tapi menyengsarakan,udh coba hampir sebulan sampai ganti nomor ganti akun tetap aja error lokasi aja gak bisa cari.",1,2023-04-05 10:58:31
kurang di pelihara aplikasinya,1,2023-04-05 07:26:13
"Aplikasi dibuat asal asalan, gak membantu cuman utk pencitraan... dirjen imigrasi apa gak pernah review ya?",1,2023-04-05 07:05:07
Kuota antrian penuh terus,1,2023-04-05 06:45:38
"Error mulu aplikasi nya, padahal udah tahap akhir, tapi gabisa pilih tanggal di kantor manapun keluarnya ""null"" . Udah chat live customer service tapi ga di respon respon. Ayolah gimana indonesia mau maju, pelayanan masyarakat nya aja setengah setengah seperti ini. Uang nya dikemanain sih 🤣🤣",1,2023-04-05 04:43:04
Menyedihkan,1,2023-04-05 03:48:35
"Error terus, ga bisa diakses, uang pajak rakyat kok hasilnya begini",1,2023-04-05 02:03:04
Koq tanggal kedatangan nggak bisa dipencet,1,2023-04-05 01:36:08
Status masih menunggu pembayaran tetapi sdh l8jam status mash sama mau upload data ulang tdk bisa. Bgmn ya,1,2023-04-04 21:54:37
Aplikasi sampah gak ada gunanya,1,2023-04-04 17:50:47
"Aplikasi ga mutu, minta kode otp, sudah dimasukkan sesuai angkanya ttp ga bisa, dibuat ""ga valid"", mau daftar juga di bilang email ""ga valid"", datang ke kantornya di bilang melalui aplikasi, tapi aplikasinya sendiri seperti ini, maunya apa sih? Orang mau buru-buru jd terkendala.",1,2023-04-04 14:11:03
"Katanya aja untuk memudahkan, nyatanya malah mempersulit. Suka nge-lag, data gk kebaca, di update pun gk bsa.",1,2023-04-04 13:23:41
Untuk pemilihan lokasi dan tanggal pengurusan aps error mulu.,1,2023-04-04 13:21:39
Aplikasi musingKeun rakyat .. euweuh teuing balegh na .. lalieur lah .. Nu gampang gampang wae atuh euy jang kami jalmi bodo mah lah ..,1,2023-04-04 12:57:33
Tolong untuk yang jauh dari wilayah imigrasi kasi nomer kostumer service. Jadi kita yang masyarakat kecil bisa juga merasakan pelayanan terbaik dari pihak imigrasi. Untuk updet ya. Jangan terlalu lama eror kasian rakyat kecil yang Ingin mengajukan pasport jadi susah.,1,2023-04-04 12:12:53
"Taik gak jelas, disuruh pilih tanggal Tpi ga ada yg bisa di klik. Taik2 benerin lagi aplikasi nya Duit aja cepat, pantesan rating jelek",1,2023-04-04 11:46:13
"Sangat membantu. Jauh lebih murah ketimbang datang langsung. Namun sering error, perlu diperbaiki. Dan sarannya kalau bisa paspor langsung jadi. Namun kalau memang butuh waktu. Mohon ada menu tambahan bisa dikirim via kurir, ada tambahan biaya tak masalah, syukur2 free, biaya pembuatan paspor sudah termasuk biaya kurir. jadi tidak perlu bolak balik HANYA untuk ambil paspor. Terimakasih.",3,2023-04-04 11:04:10
Baik,5,2023-04-04 10:34:26
Aplikasi eror terus,1,2023-04-04 10:09:53
"Alhamdulillah pendaftaran dipermudah menggunakan Aplikasi ini. Dikutip Senin, 21 Februari 2022 Pukul 18.00 WIB “Ditjen Imigrasi telah menerbitkan kebijakan baru mengenai implementasi M-Paspor. Jika sebelumnya kuota permohonan paspor dibuka setiap hari Jumat Pukul 14.00 WIB untuk rentang waktu satu minggu kedepan, kini kuota permohonan paspor dibuka untuk satu bulan kedepan setiap kali pembaruan. Pengaturan kuota M-Paspor dilakukan pada setiap hari kerja di akhir bulan pukul 09.00 WIB.”",5,2023-04-04 09:38:16
Rating nya udah 1.7 betapa tidak mudahnya proses permohonan online di aplikasi ini,1,2023-04-04 08:04:34
"Gan bisa login, setiap logi kode OTP tidak vakid. Padahal sudah kode OTP terupdate.",1,2023-04-04 07:43:02
APLIKASI BAGUS,1,2023-04-04 07:35:09
"Aplikasi cacat, apaan eror terus aneh",1,2023-04-04 07:16:40
"Apk nya lemot. Sy udah isi semua, tetiba loading lama dan kmudian muncul sebagai draft. Sy isi draf (warna kuning) kembali utk melanjutkan.. Eh ternyata dianggap menjadi 2 permohonan. Itupun gak bisa dibuka apk nya. Hancoor sudah",1,2023-04-04 07:13:43
Menyulitkan bukan mempermudah,1,2023-04-04 07:06:30
Aplikasi error terus jadi kita yg mau urus2 paspor bukanya tambah mudah malah tambah ribet,1,2023-04-04 06:00:51
"Bukan mempermudah tp mempersulit rakyat. Berhari"" bolak balik cuma utk daftar online tp selalu ada kendala tdk bisa klik jam kedatangan. Mungkin kl daftar offline udh jd paspor nya. Tolonglah yg mau bikin paspor utk keperluan yg penting tolong di permudah",1,2023-04-04 05:28:57
apk tak berguna.. sengaja di bikin error atau gimana?,1,2023-04-04 04:07:48
Bisa bikin aplikasi ga? sekelas pemerintah ini loo,1,2023-04-04 03:56:03
Tolong aplikasi dibetulkan. Susah untuk download surat pengantar ke KANIM. Eror terus,1,2023-04-04 03:44:12
Otp tidak valid teross.. gimana coba mau masuk ?,1,2023-04-04 03:20:35
"Mau login aja ribet ny kaya mau pakai amplop coklat,apakah ada yg sabotase pihak imigrasi tolong di pantau aplikasi nya,atau pengelola aplikasi ini mau mudah atau pn mau bikin susah rakyat... No good",1,2023-04-04 03:10:09
Gk bisa milih tanggal dan kantor imigrasi. Gak tau nih klo berhasil daftar apa pas datang harus bawa juga harcopy nya. Biasanya gitu klo indonesia. Belum siap era digital tapi di paksakan,1,2023-04-04 02:59:05
"Dibenerin lah paling engga, gajelas banget aplikasi nya , lemot, ga bisa muncul lokasi kantor terdekat, login susah, hadeh aplikasi kemenkumham kok kaya gini",1,2023-04-04 02:18:54
Mudah dan cepat,5,2023-04-04 01:40:47
"Aplikasi error mau daftar akun saja gak bisa"", menghabat orang saja",1,2023-04-04 00:50:31
"Ganguan terus,yg gw heran kenapa klo yg di kelola negara aplikasi banyakan sering ganguan",1,2023-04-04 00:38:41
"Pengisian sudah benar tapi gagal terus bikin akun..data yg diisi valid tp keterangan tidak valid, padahal pembuatan paspor posisinya urgen apa harus pake aplikasi rewel ini dulu sebelum ke kantor imigrasi？ jan ramasuk !!",1,2023-04-04 00:01:58
"aplikasi yang maksa untuk jadi aplikasi ya gini, banyak error nya",1,2023-04-03 22:29:53
"Oktober dan November tahun 2022, saya perpanjangan paspor saya dan bude Daftar lwt aplikasi lancar Kemarin, tanggal 03 April 2023, mau urus perpanjangan paspor anak saya, sudah tahap akhir utk menentukan jadwal, tidak bisa muncul, yang ada request time out Subuh2 coba daftar lagi, sampai di bagian kalender, malah jadwal tidak bisa di klik Sudah di uninstall tetap spt itu",1,2023-04-03 22:27:38
"Gak bisa masuk Uda dicoba beberapa kali sll gagal, entah knp",1,2023-04-03 22:12:31
"1 minggu udah nyobain tp gagal trus stag dipilih tgl pdhl udah bolak balik hapus instalan, balik instal ulang, sedangkan harus online, yg offline cm ada jalur percepatan dg biaya tambahan 1 jt, berkali2 konfirmasi ke kantor alasan nya cuma bilg 'lgi perbaikan'...sulit sekali, mohon perbaikan alur online dan bs dibuat alur alternatif dg tambahan alur offline, masyarakat tidak dipaksa online tp sulit sekali, smga lbh baik lgi kedepan nya",1,2023-04-03 21:44:37
"Lokasi kantor imigrasi terdekat malah yg di provinsi lain. Sampe kantor imigrasi dr aceh sampe papua masuk kategori ""terdekat"" sedangkan yang benar2 terdekat malah tidak muncul di daftar. Fitur pilih lokasi dari peta tdk tersedia. Sangat buruk. Mending balik lagi kayak dulu, cukup aplikasi untuk antrian paspor aja kalau blm siap untuk buat aplikasi pembuatan paspor secara online.",1,2023-04-03 20:36:16
Percuma pake aplikasi calo di batam uda isi sampai kouta penuh semua. Tidak ada kouta tersisa terus,1,2023-04-03 20:35:26
"bisa bisanya email resmi di bilang tidak valid, ganti email satunya malah nomor sudah dipakai. pie to kihhhh",1,2023-04-03 19:43:42
berulangkali mencoba mendaftar keluar terus ulang lagi keluar lagi... capek sendiri,1,2023-04-03 18:29:01
Ini aplikasinya kenapa si ya Allah!!!! Masukin kode otp gk valid mulu... capek bangett... tolonglah diperbaiki lagi aplikasinya,1,2023-04-03 17:41:32
Kenapa sekarang tidak ada lokasi kantor imigrasi yang ada di kota tua jl pinangsia?,2,2023-04-03 17:23:05
"Mohon tingkatkan kualitas aplikasi, sering error, tidak bisa login, expired billing terlalu singkat, sudah mencapai batas pembayaran tapi tidak otomatis terhapus jadi menunggu lama untuk mendaftar lagi",1,2023-04-03 16:43:07
"Aplikasinya lag parah, gak bisa pakai daerah Kalbar Sambas bantu dicek",1,2023-04-03 16:28:17
Kode billing telat dateng...n expired gitu teroos,1,2023-04-03 15:38:35
Dan sampai saat ini saya belum berhasil ngurus paspor dikarenakan aplikasinya suka eror... Padahal tinggal pilih tanggal dan tempat,1,2023-04-03 15:11:07
...simple,4,2023-04-03 15:10:13
"ni aplikasi gmna sih ngk di apa²in tiba² ngak bisa di pake udh 3x uninstal di hp yg sama 3x di hp yg lain dan 2x di hp tmn ttp aja kek gtu,parahnya sya ngk bisa login udh coba ganti pas arna ku pikir saya slh pasnya udh cba ganti kode konfirmasinya dh msuk tpi app nya mlah ngk brenti loading berulang ulang kali di coba ngak ada perubahan,bahkan udh coba daftar baru tapi ttp aja sama !!! tolong lah saya ke imigrasi d suru daftar lewat online... aghhh sialan",1,2023-04-03 14:29:04
Setelah di update makin lemot,1,2023-04-03 14:16:46
"SEKELAS MIGRASI BIKIN APK GAK BECUS,DAFTAR LOADING NYA LAMA, pas udah bisa emailnya nya gak valid, udh habis email 3 blum juga bisa masuk . Ini mempersulit bukan mempermudah, benahi dulu apk dan server ,, apk masih beta udah di loncin aja , bikin ssah aja",1,2023-04-03 14:08:39
aplikasi sering error,1,2023-04-03 13:44:53
Lupa password dikasih kode verifikasi.. tapi ga jelas buat apa.. di aplikasi ga ada menu buat masukin kodenya..,1,2023-04-03 13:15:51
Emang jelek,1,2023-04-03 13:11:16
"Ini gimana min,, kok gak bisa log in akun",1,2023-04-03 12:58:52
"Jelek gk bisa digunakan, bikin aplikasi mbok ya yg bnr, bikin susah aja",1,2023-04-03 12:43:01
Aplikasinya susah masuk.. loading terus.,1,2023-04-03 12:33:22
"aplikasi ngurus paspor jadi lebih ribet, mau log in aja ga bisa, sudah kasi location tapi ga ketemu kantornya, mau daftar ga bisa, bingung gunanya apa, harusnya kalau udh pake aplikasi ga perlu ke kantor pajak ini juga masih dateng. terus gunanya apa malah bikin repot.",1,2023-04-03 12:23:34
Ini gimana gak bisa2 mau bikin paspor???? Dari akhir bulan kemarin gak bisa log in?!!!!,1,2023-04-03 12:16:21
Aplikasi jelek. Bikin sakit ati,1,2023-04-03 12:13:13
"Aplikasi negara kok modelan begini, error tok isine",1,2023-04-03 11:51:10
Situs nya suka error dari pada normal masa mau bayar dari tdi jaringan m- paspornya gk ad sampai sekarang mau daftar lgi udh gk bisa2. Tolong lh di updet lgi apk nya,1,2023-04-03 11:50:32
Aplikasi sampah unlimited loading 2 hari nyoba 2 hari gabisa terus. Aplikasi dengan label pemerintah kok gini ya? Halo kemana duitnya? Korupsi? Wow,1,2023-04-03 11:40:56
"Ini aplikasi terburuk yg pernah saya temukan. Jangankan mau digunakan, untuk daftar saja sangat sulit, selalu time out. Tolong segera diperbaiki jika ingin mepermudah. Kalau seperti ini maka justru akan mempersulit.",1,2023-04-03 11:39:34
Tolong diperbaiki ya. Ini Aplikasi Nasional loh. Knp eror terus. Trims,2,2023-04-03 11:34:52
Selalu terganggu dan disconnect,1,2023-04-03 11:32:05
"Ini aplikasi lagi kenapa sih, udah 2 hari nyoba login nggak bisa"". Tolonglah ini mempersulit banget buat aku.",2,2023-04-03 11:24:53
Akses lemot sekali. Terlalu hemat budget,1,2023-04-03 11:18:57
Jelek sekali pelayanan nya nipu nipu,1,2023-04-03 10:46:42
"Pelayanan di haruskan online tapi sistem ga beres, aplikasi cuma sekedarnya saja cuma error dan loading, Percuma ada aplikasi tp harus lewat CALO",1,2023-04-03 10:42:44
"nih aplikasi buat layanan nasional gini ga banget, bisa gak sih lebih diperbaiki untuk kemudahan para pengguna, semua serba lambat dan tidak efektif, aplikasi nya sangat buruk",1,2023-04-03 10:38:48
Kenapa saya tidak bisa masuk padahal saya sudah punya akun,5,2023-04-03 10:35:47
Aplikasi nya eror gak bisa digunain setiap masuk email tidak valid berklali²bikin jengkel,1,2023-04-03 10:24:56
ampun login susah kali,1,2023-04-03 09:58:16
selalu eror sulit daftar karena loading lama dan kadang ereor,2,2023-04-03 09:56:49
Sering error' tolong untuk segera di perbaiki,1,2023-04-03 09:50:25
Buruk sekali. Susah untuk verifikasi. Waktunya cuma 10 detik. Mohon maaf perlu diupgrade nih,1,2023-04-03 09:11:45
Aplikasinya sering time out,1,2023-04-03 09:11:19
"Aplikasi terburuk, pelayanan buruk",1,2023-04-03 09:08:44
"Log in gabisa , daftar gabisa 🤦",1,2023-04-03 09:07:12
"KALAU APLIKASINYA BELUM SIAP, NGGAK USAH SOK-SOKAN ONLINE. DATANG AMBIL NOMOR ANTREAN, ISI FORMULIR, LENGKAPI BERKAS, UDAH PALING GAMPANG LAH. NGAPAIN PAKE SEGALA ONLINE, MINIMAL 1 HARI PULA. NGEEEEKKKKKK.",1,2023-04-03 08:56:00
Gak pernah se sebel ini dan cukup kaget ko bisa ada aplikasi pemerintah kaya gini 😂,1,2023-04-03 08:55:55
Payah aplikasinya,1,2023-04-03 08:28:23
Ini aplikasi bikin susah. Bukanny memudahkan. Di update donk masa iya kita mau pilih tanggal susahny minta ampun.,1,2023-04-03 08:04:05
SUKA ERROOOR... MENYUSAHKAN MAU BIKIN PASPOR AJA BERMINGGU2...,1,2023-04-03 08:00:45
Parah aplikasinya,1,2023-04-03 07:51:20
"Di mohon aplikasinya di upgrade, aplikasinya sering error....🙏",1,2023-04-03 07:46:57
"""harus daftar dari aplikasi dlu dek"" Aplikasi nya ga respon...lokasi aja ga bisa...ga membantu sama sekali..mempersulit yg ada...standar nasional ndasmu",1,2023-04-03 07:45:54
Rto terus lawak amat lagi penting pentingnya rto mulu,1,2023-04-03 07:30:54
Parah sih,1,2023-04-03 07:06:26
Aplikasinya suka eror,1,2023-04-03 06:25:31
App sekelas publik yang di buat oleh pemerintah dengan tujuan mempermudah malah sebaliknya. Tolong pihak berwenang di cek dan perbaiki lagi.,1,2023-04-03 06:11:19
"Minta tolong dikembangkan lagi aplikasinya, sinyal saya sudah bagus tapi loading nya lambat... Lalu kode billing pembayaran terlambat diberikan. Sebaiknya ada notifikasi dari aplikasi agar pengguna aplikasi ini tidak terlambat membayar dari batas waktu yang ditentukan",1,2023-04-03 06:05:14
"Apk gak bermutu,makin mempersulit",1,2023-04-03 05:32:59
Developernya ganti aja. GET data provinsi se indonesia aja langsung kena mental aplikasinya.,1,2023-04-03 05:32:55
"Sama seperti pengguna layanan lain, mau daftar akun saja sangat sulit.",1,2023-04-03 05:19:37
"Mau daftar aja susah,time ni out terus. Aplikasi guna nya mempermudah,bukan mempersulit kan masyarakat",1,2023-04-03 05:12:54
Nyusahin semoga hidup nya di susahin di alam sana,1,2023-04-03 05:07:35
"Aplikasi ngga jelas bener, sekelas imigrasi punya aplikasi ngga layak begini, wajib pake aplikasi, tp aplikasinya begini sama aja nyusahin",1,2023-04-03 05:01:29
Tolong d perbaiki lagi aplikasi nya sering error,1,2023-04-03 05:00:47
Gangguan kesisteman terus,1,2023-04-03 04:51:29
Aplikasi abal2 mau daftar aja susah..aplikasi dibuat untuk memudahkan bukan makin mempersulit..,1,2023-04-03 04:44:44
"Tolong aplikasinya diperbaiki lebih baik lg. Mau coba daftar, tapi ada tulisan ""request timeout, please try again"" terus. Sudah di uninstall dan diinstall ulang jg masih tetap muncul tulisan itu. Gimana mau daftar online kalau aplikasinya begini. Mau bikin paspor lebih mudah, malah makin susah.",1,2023-04-03 04:33:49
Ini knp ya baru di update udh error gini,1,2023-04-03 04:27:23
"Jangan download ini aplikasi, buat kalian yang mau buat paspor mending langsung lewat calo ajah. Beres. Nggak di lama""in sama petugas imigrasi yg Bikin emosi",1,2023-04-03 04:26:10
"Lemot terus, masih tgl 1 april, smua kouta bulan April habis. Tapi klo di tanya calo ngurus paspor bisa pakai orag dalam. Gimana ini.",1,2023-04-03 04:25:35
Aplikasi tuh memercepat bukan memperlambat.....,1,2023-04-03 04:22:49
"TOLONG INI APLIKASI NYA KENAPA, UDAH AJUIN PERMOHONAN TAPI PAS LAGI NUNGGU KODE BILING PEMBAYARAN NYA MALAH NGK BISA LOGIN LAGI , MAU LOGIN EROR TRUS, UDAH DIKIRIM PESAN EMAIL SAMA LIVE CHAT NGK ADA RESPON SAMA SEKALI TOLONG LA, NANTI MALAH EXPIRED KODE BILING NYA PERMOHONAN SAYA KALAU PELAYANAN CS NYA SEPERTI INI NGK ADA RESPON, DAN APLIKASI NYA PUN EROR2 TIDAK JELAS, LAMA2 PASTI ORANG PADA NGK MAU LAGI DAFTAR ONLINE DAN BAYAR ONLINE KARNA UDAH BERPIKIRAN BURUK",1,2023-04-03 04:15:37
Kenapa ya kok gk bisa buka aplikasi nya,4,2023-04-03 04:10:53
